,Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover
11452,2018,Northern Ireland,L,   5-9,1,135,73
11453,2018,Northern Ireland,L,   10-19,1,50,62
11454,2018,Northern Ireland,L,   20-49,0,10,19
11455,2018,Northern Ireland,L,   50-99,*,0,*
11456,2018,Northern Ireland,L,   100-199,*,0,*
11457,2018,Northern Ireland,L,   200-249,0,0,0
11458,2018,Northern Ireland,L,   250-499,0,0,0
11459,2018,Northern Ireland,L,   500 or more,*,0,*
11460,2018,Northern Ireland,M,   1,*,520,*
11461,2018,Northern Ireland,M,   2-4,4,1415,287
11462,2018,Northern Ireland,M,   5-9,4,515,233
11463,2018,Northern Ireland,M,   10-19,4,305,329
11464,2018,Northern Ireland,M,   20-49,4,120,318
11465,2018,Northern Ireland,M,   50-99,2,30,172
11466,2018,Northern Ireland,M,   100-199,1,10,154
11467,2018,Northern Ireland,M,   200-249,0,0,0
11468,2018,Northern Ireland,M,   250-499,*,0,*
11469,2018,Northern Ireland,M,   500 or more,0,0,0
11470,2018,Northern Ireland,N,   1,1,275,49
11471,2018,Northern Ireland,N,   2-4,2,575,181
11472,2018,Northern Ireland,N,   5-9,1,175,109
11473,2018,Northern Ireland,N,   10-19,1,100,160
11474,2018,Northern Ireland,N,   20-49,3,80,296
11475,2018,Northern Ireland,N,   50-99,2,25,127
11476,2018,Northern Ireland,N,   100-199,3,20,72
11477,2018,Northern Ireland,N,   200-249,2,10,55
11478,2018,Northern Ireland,N,   250-499,3,10,44
11479,2018,Northern Ireland,N,   500 or more,14,10,402
11480,2018,Northern Ireland,P,   1,0,50,*
11481,2018,Northern Ireland,P,   2-4,0,125,23
11482,2018,Northern Ireland,P,   5-9,0,35,12
11483,2018,Northern Ireland,P,   10-19,0,25,15
11484,2018,Northern Ireland,P,   20-49,0,10,9
11485,2018,Northern Ireland,P,   50-99,0,5,*
11486,2018,Northern Ireland,P,   100-199,0,0,0
11487,2018,Northern Ireland,P,   200-249,0,0,0
11488,2018,Northern Ireland,P,   250-499,0,0,0
11489,2018,Northern Ireland,P,   500 or more,0,0,0
11490,2018,Northern Ireland,Q,   1,*,195,22
11491,2018,Northern Ireland,Q,   2-4,2,445,89
11492,2018,Northern Ireland,Q,   5-9,3,390,158
11493,2018,Northern Ireland,Q,   10-19,6,380,301
11494,2018,Northern Ireland,Q,   20-49,5,165,219
11495,2018,Northern Ireland,Q,   50-99,4,65,109
11496,2018,Northern Ireland,Q,   100-199,4,30,106
11497,2018,Northern Ireland,Q,   200-249,*,5,*
11498,2018,Northern Ireland,Q,   250-499,5,15,*
11499,2018,Northern Ireland,Q,   500 or more,*,5,*
11500,2018,Northern Ireland,R,   1,*,60,*
11501,2018,Northern Ireland,R,   2-4,1,190,32
11502,2018,Northern Ireland,R,   5-9,1,75,26
11503,2018,Northern Ireland,R,   10-19,1,50,*
11504,2018,Northern Ireland,R,   20-49,1,40,*
11505,2018,Northern Ireland,R,   50-99,1,10,*
11506,2018,Northern Ireland,R,   100-199,1,5,68
11507,2018,Northern Ireland,R,   200-249,*,0,*
11508,2018,Northern Ireland,R,   250-499,*,0,*
11509,2018,Northern Ireland,R,   500 or more,0,0,0
11510,2018,Northern Ireland,S,   1,*,535,*
11511,2018,Northern Ireland,S,   2-4,4,1045,109
11512,2018,Northern Ireland,S,   5-9,2,265,50
11513,2018,Northern Ireland,S,   10-19,1,55,22
11514,2018,Northern Ireland,S,   20-49,*,20,19
11515,2018,Northern Ireland,S,   50-99,0,0,0
11516,2018,Northern Ireland,S,   100-199,*,0,*
11517,2018,Northern Ireland,S,   200-249,0,0,0
11518,2018,Northern Ireland,S,   250-499,0,0,0
11519,2018,Northern Ireland,S,   500 or more,0,0,0
11520,2019,North East,A,   1,2,655,*
11521,2019,North East,A,   2-4,3,710,248
11522,2019,North East,A,   5-9,1,180,*
11523,2019,North East,A,   10-19,*,60,*
11524,2019,North East,A,   20-49,1,20,*
11525,2019,North East,A,   50-99,*,5,*
11526,2019,North East,A,   100-199,*,0,*
11527,2019,North East,A,   200-249,0,0,0
11528,2019,North East,A,   250-499,0,0,0
11529,2019,North East,A,   500 or more,0,0,0
11530,2019,North East,B,   1,0,10,*
11531,2019,North East,B,   2-4,0,100,*
11532,2019,North East,B,   5-9,*,40,161
11533,2019,North East,B,   10-19,1,40,157
11534,2019,North East,B,   20-49,1,20,88
11535,2019,North East,B,   50-99,1,10,120
11536,2019,North East,B,   100-199,1,5,289
11537,2019,North East,B,   200-249,0,0,0
11538,2019,North East,B,   250-499,*,0,*
11539,2019,North East,B,   500 or more,*,0,*
11540,2019,North East,C,   1,0,195,22
11541,2019,North East,C,   2-4,3,1015,244
11542,2019,North East,C,   5-9,4,550,300
11543,2019,North East,C,   10-19,6,440,543
11544,2019,North East,C,   20-49,10,320,1090
11545,2019,North East,C,   50-99,12,170,1640
11546,2019,North East,C,   100-199,12,80,1658
11547,2019,North East,C,   200-249,4,15,901
11548,2019,North East,C,   250-499,11,35,1825
11549,2019,North East,C,   500 or more,30,20,10617
11550,2019,North East,F,   1,2,885,*
11551,2019,North East,F,   2-4,7,2585,773
11552,2019,North East,F,   5-9,5,785,577
11553,2019,North East,F,   10-19,6,410,707
11554,2019,North East,F,   20-49,6,205,835
11555,2019,North East,F,   50-99,4,55,975
11556,2019,North East,F,   100-199,3,20,563
11557,2019,North East,F,   200-249,*,10,*
11558,2019,North East,F,   250-499,*,5,*
11559,2019,North East,F,   500 or more,*,5,*
11560,2019,North East,G,   1,2,985,*
11561,2019,North East,G,   2-4,12,3510,1375
11562,2019,North East,G,   5-9,11,1630,1448
11563,2019,North East,G,   10-19,10,740,1463
11564,2019,North East,G,   20-49,10,325,1796
11565,2019,North East,G,   50-99,5,75,1023
11566,2019,North East,G,   100-199,4,30,951
11567,2019,North East,G,   200-249,1,5,*
11568,2019,North East,G,   250-499,5,15,1234
11569,2019,North East,G,   500 or more,39,10,5589
11570,2019,North East,H,   1,*,195,*
11571,2019,North East,H,   2-4,2,545,172
11572,2019,North East,H,   5-9,2,250,238
11573,2019,North East,H,   10-19,2,130,138
11574,2019,North East,H,   20-49,3,100,336
11575,2019,North East,H,   50-99,2,35,313
11576,2019,North East,H,   100-199,2,20,286
11577,2019,North East,H,   200-249,*,0,*
11578,2019,North East,H,   250-499,2,5,*
11579,2019,North East,H,   500 or more,27,10,2114
11580,2019,North East,I,   1,*,465,*
11581,2019,North East,I,   2-4,8,2205,292
11582,2019,North East,I,   5-9,9,1225,264
11583,2019,North East,I,   10-19,10,690,262
11584,2019,North East,I,   20-49,10,350,307
11585,2019,North East,I,   50-99,6,80,216
11586,2019,North East,I,   100-199,3,20,*
11587,2019,North East,I,   200-249,*,5,*
11588,2019,North East,I,   250-499,*,10,208
11589,2019,North East,I,   500 or more,*,5,*
11590,2019,North East,J,   1,12,5455,885
11591,2019,North East,J,   2-4,59,19570,5112
11592,2019,North East,J,   5-9,50,7275,4374
11593,2019,North East,J,   10-19,56,4010,4704
11594,2019,North East,J,   20-49,67,2195,6105
11595,2019,North East,J,   50-99,50,710,5726
11596,2019,North East,J,   100-199,40,290,5395
11597,2019,North East,J,   200-249,14,60,4687
11598,2019,North East,J,   250-499,38,115,4967
11599,2019,North East,J,   500 or more,213,100,26874
11600,2019,North East,K,   1,*,35, ..
11601,2019,North East,K,   2-4,1,270, ..
11602,2019,North East,K,   5-9,*,90, ..
11603,2019,North East,K,   10-19,1,45, ..
11604,2019,North East,K,   20-49,1,20, ..
11605,2019,North East,K,   50-99,*,5, ..
11606,2019,North East,K,   100-199,*,0, ..
11607,2019,North East,K,   200-249,0,0, ..
11608,2019,North East,K,   250-499,*,5, ..
11609,2019,North East,K,   500 or more,*,5, ..
11610,2019,North East,L,   1,0,75,*
11611,2019,North East,L,   2-4,2,555,142
11612,2019,North East,L,   5-9,1,210,*
11613,2019,North East,L,   10-19,1,85,*
11614,2019,North East,L,   20-49,1,25,*
11615,2019,North East,L,   50-99,1,10,*
11616,2019,North East,L,   100-199,*,5,*
11617,2019,North East,L,   200-249,*,0,*
11618,2019,North East,L,   250-499,*,5,*
11619,2019,North East,L,   500 or more,*,5,*
11620,2019,North East,M,   1,*,435,*
11621,2019,North East,M,   2-4,8,3155,776
11622,2019,North East,M,   5-9,5,685,410
11623,2019,North East,M,   10-19,5,365,360
11624,2019,North East,M,   20-49,6,190,480
11625,2019,North East,M,   50-99,4,60,292
11626,2019,North East,M,   100-199,3,20,513
11627,2019,North East,M,   200-249,*,5,*
11628,2019,North East,M,   250-499,*,5,*
11629,2019,North East,M,   500 or more,*,0,*
11630,2019,North East,N,   1,1,660,165
11631,2019,North East,N,   2-4,4,1465,470
11632,2019,North East,N,   5-9,3,465,352
11633,2019,North East,N,   10-19,3,255,319
11634,2019,North East,N,   20-49,4,130,265
11635,2019,North East,N,   50-99,5,70,570
11636,2019,North East,N,   100-199,4,25,434
11637,2019,North East,N,   200-249,2,10,74
11638,2019,North East,N,   250-499,5,15,295
11639,2019,North East,N,   500 or more,25,20,1377
11640,2019,North East,P,   1,0,35,*
11641,2019,North East,P,   2-4,1,280,56
11642,2019,North East,P,   5-9,1,105,37
11643,2019,North East,P,   10-19,1,75,45
11644,2019,North East,P,   20-49,1,40,*
11645,2019,North East,P,   50-99,*,15,*
11646,2019,North East,P,   100-199,*,5,*
11647,2019,North East,P,   200-249,*,0,*
11648,2019,North East,P,   250-499,*,0,*
11649,2019,North East,P,   500 or more,0,0,0
11650,2019,North East,Q,   1,*,195,*
11651,2019,North East,Q,   2-4,2,550,*
11652,2019,North East,Q,   5-9,2,310,*
11653,2019,North East,Q,   10-19,6,385,307
11654,2019,North East,Q,   20-49,10,305,506
11655,2019,North East,Q,   50-99,6,90,278
11656,2019,North East,Q,   100-199,5,40,*
11657,2019,North East,Q,   200-249,*,0,*
11658,2019,North East,Q,   250-499,3,10,80
11659,2019,North East,Q,   500 or more,47,15,1223
11660,2019,North East,R,   1,0,75,8
11661,2019,North East,R,   2-4,1,310,*
11662,2019,North East,R,   5-9,1,125,*
11663,2019,North East,R,   10-19,*,80,*
11664,2019,North East,R,   20-49,2,60,*
11665,2019,North East,R,   50-99,1,10,*
11666,2019,North East,R,   100-199,1,10,*
11667,2019,North East,R,   200-249,*,5,*
11668,2019,North East,R,   250-499,*,5,*
11669,2019,North East,R,   500 or more,6,5,*
11670,2019,North East,S,   1,*,540,*
11671,2019,North East,S,   2-4,5,1465,163
11672,2019,North East,S,   5-9,3,460,*
11673,2019,North East,S,   10-19,2,120,*
11674,2019,North East,S,   20-49,1,30,41
11675,2019,North East,S,   50-99,*,5,*
11676,2019,North East,S,   100-199,*,0,*
11677,2019,North East,S,   200-249,*,0,*
11678,2019,North East,S,   250-499,0,0,0
11679,2019,North East,S,   500 or more,0,0,0
11680,2019,North West,A,   1,5,1840,378
11681,2019,North West,A,   2-4,8,1960,737
11682,2019,North West,A,   5-9,4,490,421
11683,2019,North West,A,   10-19,2,155,245
11684,2019,North West,A,   20-49,2,60,166
11685,2019,North West,A,   50-99,1,15,*
11686,2019,North West,A,   100-199,*,5,64
11687,2019,North West,A,   200-249,*,0,*
11688,2019,North West,A,   250-499,*,0,*
11689,2019,North West,A,   500 or more,*,0,*
11690,2019,North West,B,   1,*,20,3
11691,2019,North West,B,   2-4,1,325,282
11692,2019,North West,B,   5-9,1,190,339
11693,2019,North West,B,   10-19,2,135,276
11694,2019,North West,B,   20-49,2,80,333
11695,2019,North West,B,   50-99,2,30,326
11696,2019,North West,B,   100-199,*,10,369
11697,2019,North West,B,   200-249,1,5,79
11698,2019,North West,B,   250-499,2,5,1714
11699,2019,North West,B,   500 or more,4,5,1551
11700,2019,North West,C,   1,1,605,88
11701,2019,North West,C,   2-4,10,3625,1053
11702,2019,North West,C,   5-9,14,2090,1247
11703,2019,North West,C,   10-19,21,1495,2021
11704,2019,North West,C,   20-49,35,1105,4258
11705,2019,North West,C,   50-99,33,475,5757
11706,2019,North West,C,   100-199,30,215,5530
11707,2019,North West,C,   200-249,12,55,1928
11708,2019,North West,C,   250-499,28,85,6040
11709,2019,North West,C,   500 or more,97,65,32795
11710,2019,North West,F,   1,4,1965,352
11711,2019,North West,F,   2-4,23,8665,3193
11712,2019,North West,F,   5-9,17,2510,2469
11713,2019,North West,F,   10-19,16,1160,2141
11714,2019,North West,F,   20-49,18,595,2814
11715,2019,North West,F,   50-99,12,165,2215
11716,2019,North West,F,   100-199,6,50,1042
11717,2019,North West,F,   200-249,*,10,*
11718,2019,North West,F,   250-499,7,20,1302
11719,2019,North West,F,   500 or more,*,10,*
11720,2019,North West,G,   1,7,2930,599
11721,2019,North West,G,   2-4,41,13320,5668
11722,2019,North West,G,   5-9,40,5955,6358
11723,2019,North West,G,   10-19,38,2785,7528
11724,2019,North West,G,   20-49,41,1365,10323
11725,2019,North West,G,   50-99,26,385,6908
11726,2019,North West,G,   100-199,20,140,5986
11727,2019,North West,G,   200-249,8,35,2428
11728,2019,North West,G,   250-499,16,50,3703
11729,2019,North West,G,   500 or more,234,70,35223
11730,2019,North West,H,   1,1,365,52
11731,2019,North West,H,   2-4,6,2295,509
11732,2019,North West,H,   5-9,6,865,625
11733,2019,North West,H,   10-19,8,565,791
11734,2019,North West,H,   20-49,10,325,1269
11735,2019,North West,H,   50-99,8,115,1039
11736,2019,North West,H,   100-199,6,40,1035
11737,2019,North West,H,   200-249,3,15,535
11738,2019,North West,H,   250-499,4,10,355
11739,2019,North West,H,   500 or more,40,15,19645
11740,2019,North West,I,   1,3,1425,140
11741,2019,North West,I,   2-4,21,6015,831
11742,2019,North West,I,   5-9,23,3235,780
11743,2019,North West,I,   10-19,26,1880,777
11744,2019,North West,I,   20-49,30,1010,964
11745,2019,North West,I,   50-99,15,225,615
11746,2019,North West,I,   100-199,11,80,535
11747,2019,North West,I,   200-249,3,15,124
11748,2019,North West,I,   250-499,10,30,381
11749,2019,North West,I,   500 or more,85,30,3390
11750,2019,North West,J,   1,34,15200,2569
11751,2019,North West,J,   2-4,201,69735,19669
11752,2019,North West,J,   5-9,172,25130,17966
11753,2019,North West,J,   10-19,196,14225,19827
11754,2019,North West,J,   20-49,236,7755,27645
11755,2019,North West,J,   50-99,169,2470,22834
11756,2019,North West,J,   100-199,131,945,19484
11757,2019,North West,J,   200-249,49,220,7373
11758,2019,North West,J,   250-499,127,375,20207
11759,2019,North West,J,   500 or more,717,355,121873
11760,2019,North West,K,   1,0,85,  ..
11761,2019,North West,K,   2-4,3,1100,  ..
11762,2019,North West,K,   5-9,3,390,  ..
11763,2019,North West,K,   10-19,3,235,  ..
11764,2019,North West,K,   20-49,3,100,  ..
11765,2019,North West,K,   50-99,3,50,  ..
11766,2019,North West,K,   100-199,3,25,  ..
11767,2019,North West,K,   200-249,2,5,  ..
11768,2019,North West,K,   250-499,3,10,  ..
11769,2019,North West,K,   500 or more,24,15,  ..
11770,2019,North West,L,   1,1,270,*
11771,2019,North West,L,   2-4,7,2420,693
11772,2019,North West,L,   5-9,6,840,467
11773,2019,North West,L,   10-19,4,330,374
11774,2019,North West,L,   20-49,3,90,211
11775,2019,North West,L,   50-99,2,35,165
11776,2019,North West,L,   100-199,2,15,260
11777,2019,North West,L,   200-249,1,5,*
11778,2019,North West,L,   250-499,5,15,728
11779,2019,North West,L,   500 or more,4,5,*
11780,2019,North West,M,   1,3,1375,195
11781,2019,North West,M,   2-4,28,11165,2462
11782,2019,North West,M,   5-9,17,2525,1886
11783,2019,North West,M,   10-19,20,1485,1716
11784,2019,North West,M,   20-49,24,785,2196
11785,2019,North West,M,   50-99,19,275,1708
11786,2019,North West,M,   100-199,11,80,1942
11787,2019,North West,M,   200-249,4,20,410
11788,2019,North West,M,   250-499,14,40,1561
11789,2019,North West,M,   500 or more,61,40,4231
11790,2019,North West,N,   1,4,1940,486
11791,2019,North West,N,   2-4,17,6110,2093
11792,2019,North West,N,   5-9,13,1865,1595
11793,2019,North West,N,   10-19,14,1055,1534
11794,2019,North West,N,   20-49,15,505,1574
11795,2019,North West,N,   50-99,16,235,1816
11796,2019,North West,N,   100-199,16,115,1282
11797,2019,North West,N,   200-249,7,30,1039
11798,2019,North West,N,   250-499,22,60,3270
11799,2019,North West,N,   500 or more,75,50,6259
11800,2019,North West,P,   1,*,85,*
11801,2019,North West,P,   2-4,2,875,*
11802,2019,North West,P,   5-9,3,410,164
11803,2019,North West,P,   10-19,4,270,185
11804,2019,North West,P,   20-49,4,145,345
11805,2019,North West,P,   50-99,3,50,179
11806,2019,North West,P,   100-199,2,15,98
11807,2019,North West,P,   200-249,*,5,*
11808,2019,North West,P,   250-499,2,5,124
11809,2019,North West,P,   500 or more,*,5,*
11810,2019,North West,Q,   1,1,525,61
11811,2019,North West,Q,   2-4,7,2475,403
11812,2019,North West,Q,   5-9,10,1345,534
11813,2019,North West,Q,   10-19,23,1535,1201
11814,2019,North West,Q,   20-49,32,1020,1672
11815,2019,North West,Q,   50-99,19,275,994
11816,2019,North West,Q,   100-199,13,95,529
11817,2019,North West,Q,   200-249,3,10,184
11818,2019,North West,Q,   250-499,7,20,208
11819,2019,North West,Q,   500 or more,25,15,779
11820,2019,North West,R,   1,*,210,*
11821,2019,North West,R,   2-4,3,1105,*
11822,2019,North West,R,   5-9,3,370,159
11823,2019,North West,R,   10-19,4,260,160
11824,2019,North West,R,   20-49,4,140,170
11825,2019,North West,R,   50-99,3,45,446
11826,2019,North West,R,   100-199,4,25,212
11827,2019,North West,R,   200-249,*,5,*
11828,2019,North West,R,   250-499,5,15,*
11829,2019,North West,R,   500 or more,31,20,11990
11830,2019,North West,S,   1,3,1480,*
11831,2019,North West,S,   2-4,14,4290,594
11832,2019,North West,S,   5-9,9,1380,423
11833,2019,North West,S,   10-19,6,445,335
11834,2019,North West,S,   20-49,4,135,314
11835,2019,North West,S,   50-99,2,30,*
11836,2019,North West,S,   100-199,1,10,119
11837,2019,North West,S,   200-249,*,5,*
11838,2019,North West,S,   250-499,*,0,*
11839,2019,North West,S,   500 or more,*,0,*
11840,2019,Yorkshire and the Humber,A,   1,4,1590,358
11841,2019,Yorkshire and the Humber,A,   2-4,7,1905,721
11842,2019,Yorkshire and the Humber,A,   5-9,4,560,588
11843,2019,Yorkshire and the Humber,A,   10-19,3,200,319
11844,2019,Yorkshire and the Humber,A,   20-49,2,85,294
11845,2019,Yorkshire and the Humber,A,   50-99,2,25,163
11846,2019,Yorkshire and the Humber,A,   100-199,*,5,*
11847,2019,Yorkshire and the Humber,A,   200-249,0,0,0
11848,2019,Yorkshire and the Humber,A,   250-499,*,0,*
11849,2019,Yorkshire and the Humber,A,   500 or more,*,0,*
11850,2019,Yorkshire and the Humber,B,   1,0,20,2
11851,2019,Yorkshire and the Humber,B,   2-4,1,245,127
11852,2019,Yorkshire and the Humber,B,   5-9,1,135,*
11853,2019,Yorkshire and the Humber,B,   10-19,1,75,165
11854,2019,Yorkshire and the Humber,B,   20-49,2,75,536
11855,2019,Yorkshire and the Humber,B,   50-99,2,25,472
11856,2019,Yorkshire and the Humber,B,   100-199,*,5,*
11857,2019,Yorkshire and the Humber,B,   200-249,1,5,314
11858,2019,Yorkshire and the Humber,B,   250-499,2,10,1509
11859,2019,Yorkshire and the Humber,B,   500 or more,*,5,*
11860,2019,Yorkshire and the Humber,C,   1,1,565,71
11861,2019,Yorkshire and the Humber,C,   2-4,9,3045,792
11862,2019,Yorkshire and the Humber,C,   5-9,12,1750,1152
11863,2019,Yorkshire and the Humber,C,   10-19,18,1310,1758
11864,2019,Yorkshire and the Humber,C,   20-49,30,985,3643
11865,2019,Yorkshire and the Humber,C,   50-99,31,455,4484
11866,2019,Yorkshire and the Humber,C,   100-199,32,230,4938
11867,2019,Yorkshire and the Humber,C,   200-249,11,50,1594
11868,2019,Yorkshire and the Humber,C,   250-499,24,70,4525
11869,2019,Yorkshire and the Humber,C,   500 or more,101,70,20431
11870,2019,Yorkshire and the Humber,F,   1,4,1730,298
11871,2019,Yorkshire and the Humber,F,   2-4,19,7085,2662
11872,2019,Yorkshire and the Humber,F,   5-9,13,1910,1696
11873,2019,Yorkshire and the Humber,F,   10-19,13,955,1954
11874,2019,Yorkshire and the Humber,F,   20-49,13,425,2074
11875,2019,Yorkshire and the Humber,F,   50-99,8,120,1414
11876,2019,Yorkshire and the Humber,F,   100-199,5,35,869
11877,2019,Yorkshire and the Humber,F,   200-249,1,5,228
11878,2019,Yorkshire and the Humber,F,   250-499,3,10,876
11879,2019,Yorkshire and the Humber,F,   500 or more,15,15,4963
11880,2019,Yorkshire and the Humber,G,   1,6,2505,546
11881,2019,Yorkshire and the Humber,G,   2-4,30,9600,3850
11882,2019,Yorkshire and the Humber,G,   5-9,29,4325,4313
11883,2019,Yorkshire and the Humber,G,   10-19,29,2125,5282
11884,2019,Yorkshire and the Humber,G,   20-49,29,985,8057
11885,2019,Yorkshire and the Humber,G,   50-99,20,285,5091
11886,2019,Yorkshire and the Humber,G,   100-199,15,110,3676
11887,2019,Yorkshire and the Humber,G,   200-249,4,20,1143
11888,2019,Yorkshire and the Humber,G,   250-499,11,30,4747
11889,2019,Yorkshire and the Humber,G,   500 or more,389,45,58885
11890,2019,Yorkshire and the Humber,H,   1,1,375,56
11891,2019,Yorkshire and the Humber,H,   2-4,6,2095,479
11892,2019,Yorkshire and the Humber,H,   5-9,5,760,424
11893,2019,Yorkshire and the Humber,H,   10-19,7,535,732
11894,2019,Yorkshire and the Humber,H,   20-49,8,255,958
11895,2019,Yorkshire and the Humber,H,   50-99,6,85,811
11896,2019,Yorkshire and the Humber,H,   100-199,5,40,800
11897,2019,Yorkshire and the Humber,H,   200-249,2,10,244
11898,2019,Yorkshire and the Humber,H,   250-499,5,15,484
11899,2019,Yorkshire and the Humber,H,   500 or more,26,15,3193
11900,2019,Yorkshire and the Humber,I,   1,3,1210,115
11901,2019,Yorkshire and the Humber,I,   2-4,17,4730,645
11902,2019,Yorkshire and the Humber,I,   5-9,17,2445,579
11903,2019,Yorkshire and the Humber,I,   10-19,21,1495,610
11904,2019,Yorkshire and the Humber,I,   20-49,21,735,626
11905,2019,Yorkshire and the Humber,I,   50-99,10,155,361
