Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover,Total Exp.,UK Exp/Head,Real terms Exp.,UK Real terms Exp/Head,General. Public. Exp.,General. Public. Exp.(common services),General. Public. Exp.(international services),Defence Exp.,Safety Exp.,Economic Total. Exp.,Economic. Exp.(Enterprise),Economic. Exp.(Sci. & Tech),Economic. Exp.(Employment),"Economic. Exp.(Agri., Fish., For.)",Economic. Exp.(Transport),Environment. Exp.,Housing & Community Exp.,Health Exp.,Culture & Religion Exp.,Education Exp.,Social Protection Exp.,Local Govt. Exp.,Local Govt. Exp/Head,Total Exp. (excl. Local Govt.),GVA (Balanced),VAT on Products,Other Taxes,Subsidies,GDP (Current),Population,GDP per Head,GVA Deflators,"GDP CVM Index, 2019 equals 100",GDP CVM (in 2019 money value),GDP CVM (Per Head in 2019 money value),GDP CVM Growth,GDP CVM Per Head Growth
2016,south east,F,   10-19,21,1590,3049,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,F,   20-49,20,680,3031,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,F,   50-99,11,160,2063,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,F,   100-199,7,50,1586,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,F,   250-499,13.51351477,15,1396,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,F,   500 or more,47,20,11325,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,1,8,3615,838,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   2-4,47,15025,7475,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   5-9,49,7180,9096,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   10-19,47,3420,10063,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   20-49,50,1685,12788,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   50-99,30,435,11588,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   100-199,30,220,13094,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   200-249,8,35,2680,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   250-499,31,90,13782,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,G,   500 or more,189,90,63063,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   2-4,6,2095,912,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   5-9,6,945,943,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   10-19,8,560,1829,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   20-49,11,350,1873,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   50-99,8,115,1048,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   100-199,8,60,1640,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,H,   500 or more,96,25,15681,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,1,4,1820,199,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   2-4,23,6610,1038,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   5-9,27,3895,1208,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   10-19,27,1975,883,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   20-49,25,860,881,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   50-99,13,185,457,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   100-199,11,80,391,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   200-249,4,20,169,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   250-499,14,40,465,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,I,   500 or more,67,30,2782,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,1,46,20645,3650,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   2-4,273,95560,28879,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   5-9,234,34240,26032,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   10-19,246,17795,29467,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   20-49,291,9620,37390,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   50-99,199,2870,29484,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   100-199,181,1290,29649,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   200-249,51,230,8074,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   250-499,178,505,32624,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,J,   500 or more,1193,525,268828,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,L,1,1,345,383,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,L,   2-4,9,3245,899,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,L,   5-9,8,1170,751,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,L,   10-19,6,435,611,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,L,   20-49,4,130,376,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,L,   50-99,8.339552403,25,237,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,1,5,2380,334,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   2-4,44,17665,4140,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   5-9,25,3700,2418,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   10-19,26,1920,2548,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   20-49,28,905,3837,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   50-99,20,285,2323,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   100-199,16,105,1953,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   200-249,4,20,891,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   250-499,20,55,2250,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,M,   500 or more,94,50,12946,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,1,5,2405,445,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   2-4,22,7710,2604,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   5-9,18,2715,2539,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   10-19,19,1385,2552,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   20-49,25,795,3048,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   50-99,24,340,1765,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   100-199,25,180,1963,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   200-249,6,30,498,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   250-499,21,60,2961,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,N,   500 or more,188,65,13946,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,P,   50-99,5,70,261,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,P,   100-199,7,50,465,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,P,   250-499,6,15,255,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,1,2,825,91,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   2-4,8,2525,440,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   5-9,13,1730,663,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   10-19,24,1535,1198,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   20-49,46,1465,2298,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   50-99,26,370,1131,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   100-199,20,145,703,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   250-499,9,25,247,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,Q,   500 or more,31,25,813,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,R,1,8.119415482,500,76,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,R,   50-99,6,85,378,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,R,   100-199,8.066684516,25,176,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,R,   500 or more,36,15,2849,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,S,1,3,1475,135,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,S,   2-4,16,4965,919,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,S,   5-9,14,2020,755,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,S,   10-19,11,845,985,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
2016,south east,S,   20-49,7,235,415,71090,7944,74045,8274,724,711,13,7,2923,4894,750,706,186,341,2911,1199,869,16827,777,10742,32129,18112,2024,52978,261141,20084,13713,1689,293248,9053011,32392,94.8,93.3,309195,34154,0.6,-0.3
